setting,classifier,rate
"[('whole', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,18.33
"[('whole', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,26.66
"[('whole', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,22.28
"[('whole', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,23.86
"[('whole', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,26.05
"[('whole', 'husiq'), ('whole', 'zernike')]",KNN_manhattam,24.89
"[('whole', 'husiq'), ('whole', 'legendre')]",KNN_manhattam,46.52
"[('whole', 'husiq'), ('whole', 'chebyshev')]",KNN_manhattam,47.98
"[('whole', 'husiq'), ('upper', 'spheric')]",KNN_manhattam,33.69
"[('whole', 'husiq'), ('upper', 'hututu')]",KNN_euclidean,47.64
"[('whole', 'husiq'), ('upper', 'hu1980')]",KNN_euclidean,30.2
"[('whole', 'husiq'), ('upper', 'husiq')]",KNN_euclidean,35.23
"[('whole', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,25.2
"[('whole', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,45.6
"[('whole', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,48.67
"[('whole', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,22.97
"[('whole', 'husiq'), ('lower', 'hututu')]",KNN_euclidean,35.96
"[('whole', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,27.24
"[('whole', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,30.5
"[('whole', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,25.43
"[('whole', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,29.97
"[('whole', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,33.96
"[('whole', 'zernike'), ('whole', 'legendre')]",KNN_manhattam,34.11
"[('whole', 'zernike'), ('whole', 'chebyshev')]",KNN_manhattam,33.38
"[('whole', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,29.62
"[('whole', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,32.89
"[('whole', 'zernike'), ('upper', 'hu1980')]",KNN_manhattam,21.94
"[('whole', 'zernike'), ('upper', 'husiq')]",KNN_manhattam,25.74
"[('whole', 'zernike'), ('upper', 'zernike')]",KNN_manhattam,23.17
"[('whole', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,34.19
"[('whole', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,34.61
"[('whole', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,24.97
"[('whole', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,24.66
"[('whole', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,20.9
"[('whole', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,22.97
"[('whole', 'zernike'), ('lower', 'zernike')]",KNN_euclidean,22.63
"[('whole', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,28.43
"[('whole', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,23.05
"[('whole', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,45.91
"[('whole', 'legendre'), ('upper', 'spheric')]",KNN_manhattam,42.72
"[('whole', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,54.74
"[('whole', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,44.26
"[('whole', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,49.67
"[('whole', 'legendre'), ('upper', 'zernike')]",KNN_manhattam,34.38
"[('whole', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,48.64
"[('whole', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,49.25
"[('whole', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,33.65
"[('whole', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,47.21
"[('whole', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,42.22
"[('whole', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,44.03
"[('whole', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,34.42
"[('whole', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,38.07
"[('whole', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,44.03
"[('whole', 'chebyshev'), ('upper', 'spheric')]",KNN_manhattam,45.33
"[('whole', 'chebyshev'), ('upper', 'hututu')]",KNN_manhattam,57.7
"[('whole', 'chebyshev'), ('upper', 'hu1980')]",KNN_manhattam,46.56
"[('whole', 'chebyshev'), ('upper', 'husiq')]",KNN_manhattam,51.33
"[('whole', 'chebyshev'), ('upper', 'zernike')]",KNN_manhattam,34.23
"[('whole', 'chebyshev'), ('upper', 'legendre')]",KNN_manhattam,51.44
"[('whole', 'chebyshev'), ('upper', 'chebyshev')]",KNN_manhattam,48.87
"[('whole', 'chebyshev'), ('lower', 'spheric')]",KNN_manhattam,37.19
"[('whole', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,48.37
"[('whole', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,43.57
"[('whole', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,45.29
"[('whole', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,33.46
"[('whole', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,40.84
"[('whole', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,41.76
"[('upper', 'spheric'), ('upper', 'hututu')]",KNN_euclidean,42.64
"[('upper', 'spheric'), ('upper', 'hu1980')]",KNN_manhattam,25.47
"[('upper', 'spheric'), ('upper', 'husiq')]",KNN_manhattam,28.54
"[('upper', 'spheric'), ('upper', 'zernike')]",KNN_manhattam,30.04
"[('upper', 'spheric'), ('upper', 'legendre')]",KNN_manhattam,33.81
"[('upper', 'spheric'), ('upper', 'chebyshev')]",KNN_manhattam,38.49
"[('upper', 'spheric'), ('lower', 'spheric')]",KNN_manhattam,28.81
"[('upper', 'spheric'), ('lower', 'hututu')]",KNN_manhattam,38.15
"[('upper', 'spheric'), ('lower', 'hu1980')]",KNN_manhattam,27.81
"[('upper', 'spheric'), ('lower', 'husiq')]",KNN_manhattam,33.38
"[('upper', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,32.19
"[('upper', 'spheric'), ('lower', 'legendre')]",KNN_manhattam,35.38
"[('upper', 'spheric'), ('lower', 'chebyshev')]",KNN_manhattam,33.42
"[('upper', 'hututu'), ('upper', 'hu1980')]",KNN_euclidean,41.41
"[('upper', 'hututu'), ('upper', 'husiq')]",KNN_euclidean,43.49
"[('upper', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,32.85
"[('upper', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,48.1
"[('upper', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,48.79
"[('upper', 'hututu'), ('lower', 'spheric')]",KNN_manhattam,36.88
"[('upper', 'hututu'), ('lower', 'hututu')]",KNN_euclidean,49.06
"[('upper', 'hututu'), ('lower', 'hu1980')]",KNN_euclidean,42.6
"[('upper', 'hututu'), ('lower', 'husiq')]",KNN_euclidean,47.48
"[('upper', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,34.69
"[('upper', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,43.03
"[('upper', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,45.68
"[('upper', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,36.04
"[('upper', 'hu1980'), ('upper', 'zernike')]",KNN_manhattam,22.09
"[('upper', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,38.76
"[('upper', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,42.22
"[('upper', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,18.33
"[('upper', 'hu1980'), ('lower', 'hututu')]",KNN_euclidean,30.77
"[('upper', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,18.56
"[('upper', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,27.01
"[('upper', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,22.32
"[('upper', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,25.24
"[('upper', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,25.93
"[('upper', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,24.74
"[('upper', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,42.95
"[('upper', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,46.22
"[('upper', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,25.47
"[('upper', 'husiq'), ('lower', 'hututu')]",KNN_manhattam,40.26
"[('upper', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,30.93
"[('upper', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,34.88
"[('upper', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,27.43
"[('upper', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,33.42
"[('upper', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,36.57
"[('upper', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,34.11
"[('upper', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,33.58
"[('upper', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,27.51
"[('upper', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,26.05
"[('upper', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,22.4
"[('upper', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,25.32
"[('upper', 'zernike'), ('lower', 'zernike')]",KNN_manhattam,24.24
"[('upper', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,30.46
"[('upper', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,24.16
"[('upper', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,43.33
"[('upper', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,37.65
"[('upper', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,49.75
"[('upper', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,40.99
"[('upper', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,45.72
"[('upper', 'legendre'), ('lower', 'zernike')]",KNN_manhattam,35.5
"[('upper', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,42.11
"[('upper', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,44.95
"[('upper', 'chebyshev'), ('lower', 'spheric')]",KNN_manhattam,39.88
"[('upper', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,50.02
"[('upper', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,43.49
"[('upper', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,47.56
"[('upper', 'chebyshev'), ('lower', 'zernike')]",KNN_manhattam,35.61
"[('upper', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,44.06
"[('upper', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,43.95
"[('lower', 'spheric'), ('lower', 'hututu')]",KNN_manhattam,19.25
"[('lower', 'spheric'), ('lower', 'hu1980')]",KNN_manhattam,13.37
"[('lower', 'spheric'), ('lower', 'husiq')]",KNN_manhattam,14.25
"[('lower', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,24.36
"[('lower', 'spheric'), ('lower', 'legendre')]",KNN_euclidean,17.33
"[('lower', 'spheric'), ('lower', 'chebyshev')]",KNN_manhattam,17.36
"[('lower', 'hututu'), ('lower', 'hu1980')]",KNN_euclidean,20.32
"[('lower', 'hututu'), ('lower', 'husiq')]",KNN_euclidean,22.55
"[('lower', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,24.63
"[('lower', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,25.36
"[('lower', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,26.78
"[('lower', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,18.06
"[('lower', 'hu1980'), ('lower', 'zernike')]",KNN_manhattam,20.9
"[('lower', 'hu1980'), ('lower', 'legendre')]",KNN_manhattam,19.02
"[('lower', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,20.55
"[('lower', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,22.7
"[('lower', 'husiq'), ('lower', 'legendre')]",KNN_manhattam,22.09
"[('lower', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,23.82
"[('lower', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,27.66
"[('lower', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,22.86
"[('lower', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,22.9
