setting,classifier,rate
"[('whole', 'hu1980'), ('upper', 'hututu')]",KNN_euclidean,41.75
"[('whole', 'hu1980'), ('upper', 'hu1980')]",KNN_euclidean,20.1
"[('whole', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,31.44
"[('whole', 'hu1980'), ('upper', 'zernike')]",KNN_manhattam,21.65
"[('whole', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,39.18
"[('whole', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,45.36
"[('whole', 'hu1980'), ('lower', 'spheric')]",KNN_euclidean,21.65
"[('whole', 'hu1980'), ('lower', 'hututu')]",KNN_manhattam,25.77
"[('whole', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,19.59
"[('whole', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,28.35
"[('whole', 'hu1980'), ('lower', 'zernike')]",KNN_euclidean,23.2
"[('whole', 'hu1980'), ('lower', 'legendre')]",KNN_euclidean,29.38
"[('whole', 'hu1980'), ('lower', 'chebyshev')]",KNN_euclidean,33.51
"[('whole', 'husiq'), ('whole', 'zernike')]",KNN_euclidean,26.8
"[('whole', 'husiq'), ('whole', 'legendre')]",KNN_manhattam,44.85
"[('whole', 'husiq'), ('whole', 'chebyshev')]",KNN_manhattam,51.55
"[('whole', 'husiq'), ('upper', 'spheric')]",KNN_manhattam,28.87
"[('whole', 'husiq'), ('upper', 'hututu')]",KNN_manhattam,44.85
"[('whole', 'husiq'), ('upper', 'hu1980')]",KNN_euclidean,30.41
"[('whole', 'husiq'), ('upper', 'husiq')]",KNN_euclidean,38.14
"[('whole', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,24.74
"[('whole', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,41.75
"[('whole', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,46.91
"[('whole', 'husiq'), ('lower', 'spheric')]",KNN_euclidean,25.77
"[('whole', 'husiq'), ('lower', 'hututu')]",KNN_manhattam,36.6
"[('whole', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,27.84
"[('whole', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,35.05
"[('whole', 'husiq'), ('lower', 'zernike')]",KNN_euclidean,25.77
"[('whole', 'husiq'), ('lower', 'legendre')]",KNN_euclidean,34.54
"[('whole', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,39.18
"[('whole', 'zernike'), ('whole', 'legendre')]",KNN_manhattam,35.05
"[('whole', 'zernike'), ('whole', 'chebyshev')]",KNN_manhattam,37.11
"[('whole', 'zernike'), ('upper', 'spheric')]",KNN_manhattam,32.47
"[('whole', 'zernike'), ('upper', 'hututu')]",KNN_manhattam,30.93
"[('whole', 'zernike'), ('upper', 'hu1980')]",KNN_euclidean,25.77
"[('whole', 'zernike'), ('upper', 'husiq')]",KNN_euclidean,27.32
"[('whole', 'zernike'), ('upper', 'zernike')]",KNN_euclidean,24.74
"[('whole', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,35.05
"[('whole', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,34.54
"[('whole', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,25.77
"[('whole', 'zernike'), ('lower', 'hututu')]",KNN_manhattam,28.87
"[('whole', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,24.74
"[('whole', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,24.74
"[('whole', 'zernike'), ('lower', 'zernike')]",KNN_euclidean,23.71
"[('whole', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,31.96
"[('whole', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,29.38
"[('whole', 'legendre'), ('whole', 'chebyshev')]",KNN_manhattam,48.97
"[('whole', 'legendre'), ('upper', 'spheric')]",KNN_euclidean,36.08
"[('whole', 'legendre'), ('upper', 'hututu')]",KNN_manhattam,55.67
"[('whole', 'legendre'), ('upper', 'hu1980')]",KNN_manhattam,43.81
"[('whole', 'legendre'), ('upper', 'husiq')]",KNN_manhattam,47.94
"[('whole', 'legendre'), ('upper', 'zernike')]",KNN_euclidean,39.69
"[('whole', 'legendre'), ('upper', 'legendre')]",KNN_manhattam,41.24
"[('whole', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,48.97
"[('whole', 'legendre'), ('lower', 'spheric')]",KNN_manhattam,36.6
"[('whole', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,50.52
"[('whole', 'legendre'), ('lower', 'hu1980')]",KNN_euclidean,43.3
"[('whole', 'legendre'), ('lower', 'husiq')]",KNN_manhattam,47.42
"[('whole', 'legendre'), ('lower', 'zernike')]",KNN_euclidean,37.63
"[('whole', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,44.33
"[('whole', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,48.45
"[('whole', 'chebyshev'), ('upper', 'spheric')]",KNN_euclidean,44.85
"[('whole', 'chebyshev'), ('upper', 'hututu')]",KNN_manhattam,58.25
"[('whole', 'chebyshev'), ('upper', 'hu1980')]",KNN_manhattam,51.03
"[('whole', 'chebyshev'), ('upper', 'husiq')]",KNN_manhattam,54.64
"[('whole', 'chebyshev'), ('upper', 'zernike')]",KNN_euclidean,41.24
"[('whole', 'chebyshev'), ('upper', 'legendre')]",KNN_euclidean,48.97
"[('whole', 'chebyshev'), ('upper', 'chebyshev')]",KNN_manhattam,52.06
"[('whole', 'chebyshev'), ('lower', 'spheric')]",KNN_euclidean,43.3
"[('whole', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,55.15
"[('whole', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,51.03
"[('whole', 'chebyshev'), ('lower', 'husiq')]",KNN_euclidean,51.03
"[('whole', 'chebyshev'), ('lower', 'zernike')]",KNN_euclidean,42.27
"[('whole', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,47.94
"[('whole', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,56.7
"[('upper', 'spheric'), ('upper', 'hututu')]",KNN_manhattam,41.24
"[('upper', 'spheric'), ('upper', 'hu1980')]",KNN_manhattam,23.71
"[('upper', 'spheric'), ('upper', 'husiq')]",KNN_manhattam,28.35
"[('upper', 'spheric'), ('upper', 'zernike')]",KNN_manhattam,31.96
"[('upper', 'spheric'), ('upper', 'legendre')]",KNN_manhattam,31.44
"[('upper', 'spheric'), ('upper', 'chebyshev')]",KNN_manhattam,37.11
"[('upper', 'spheric'), ('lower', 'spheric')]",KNN_euclidean,25.77
"[('upper', 'spheric'), ('lower', 'hututu')]",KNN_manhattam,33.51
"[('upper', 'spheric'), ('lower', 'hu1980')]",KNN_manhattam,27.84
"[('upper', 'spheric'), ('lower', 'husiq')]",KNN_manhattam,30.41
"[('upper', 'spheric'), ('lower', 'zernike')]",KNN_manhattam,31.96
"[('upper', 'spheric'), ('lower', 'legendre')]",KNN_euclidean,31.96
"[('upper', 'spheric'), ('lower', 'chebyshev')]",KNN_manhattam,32.99
"[('upper', 'hututu'), ('upper', 'hu1980')]",KNN_euclidean,41.75
"[('upper', 'hututu'), ('upper', 'husiq')]",KNN_euclidean,40.72
"[('upper', 'hututu'), ('upper', 'zernike')]",KNN_manhattam,34.02
"[('upper', 'hututu'), ('upper', 'legendre')]",KNN_manhattam,45.88
"[('upper', 'hututu'), ('upper', 'chebyshev')]",KNN_manhattam,48.97
"[('upper', 'hututu'), ('lower', 'spheric')]",KNN_euclidean,42.78
"[('upper', 'hututu'), ('lower', 'hututu')]",KNN_manhattam,51.55
"[('upper', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,45.36
"[('upper', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,47.42
"[('upper', 'hututu'), ('lower', 'zernike')]",KNN_manhattam,37.11
"[('upper', 'hututu'), ('lower', 'legendre')]",KNN_manhattam,47.42
"[('upper', 'hututu'), ('lower', 'chebyshev')]",KNN_manhattam,53.61
"[('upper', 'hu1980'), ('upper', 'husiq')]",KNN_euclidean,28.87
"[('upper', 'hu1980'), ('upper', 'zernike')]",KNN_euclidean,21.13
"[('upper', 'hu1980'), ('upper', 'legendre')]",KNN_manhattam,37.63
"[('upper', 'hu1980'), ('upper', 'chebyshev')]",KNN_manhattam,43.81
"[('upper', 'hu1980'), ('lower', 'spheric')]",KNN_manhattam,20.62
"[('upper', 'hu1980'), ('lower', 'hututu')]",KNN_manhattam,26.8
"[('upper', 'hu1980'), ('lower', 'hu1980')]",KNN_euclidean,18.56
"[('upper', 'hu1980'), ('lower', 'husiq')]",KNN_manhattam,25.77
"[('upper', 'hu1980'), ('lower', 'zernike')]",KNN_euclidean,21.13
"[('upper', 'hu1980'), ('lower', 'legendre')]",KNN_euclidean,29.38
"[('upper', 'hu1980'), ('lower', 'chebyshev')]",KNN_manhattam,33.51
"[('upper', 'husiq'), ('upper', 'zernike')]",KNN_manhattam,23.2
"[('upper', 'husiq'), ('upper', 'legendre')]",KNN_manhattam,37.63
"[('upper', 'husiq'), ('upper', 'chebyshev')]",KNN_manhattam,46.91
"[('upper', 'husiq'), ('lower', 'spheric')]",KNN_manhattam,25.77
"[('upper', 'husiq'), ('lower', 'hututu')]",KNN_manhattam,36.6
"[('upper', 'husiq'), ('lower', 'hu1980')]",KNN_euclidean,32.99
"[('upper', 'husiq'), ('lower', 'husiq')]",KNN_euclidean,38.14
"[('upper', 'husiq'), ('lower', 'zernike')]",KNN_manhattam,24.23
"[('upper', 'husiq'), ('lower', 'legendre')]",KNN_euclidean,35.57
"[('upper', 'husiq'), ('lower', 'chebyshev')]",KNN_manhattam,37.63
"[('upper', 'zernike'), ('upper', 'legendre')]",KNN_manhattam,37.63
"[('upper', 'zernike'), ('upper', 'chebyshev')]",KNN_manhattam,36.6
"[('upper', 'zernike'), ('lower', 'spheric')]",KNN_manhattam,29.38
"[('upper', 'zernike'), ('lower', 'hututu')]",KNN_euclidean,31.44
"[('upper', 'zernike'), ('lower', 'hu1980')]",KNN_euclidean,22.68
"[('upper', 'zernike'), ('lower', 'husiq')]",KNN_manhattam,25.77
"[('upper', 'zernike'), ('lower', 'zernike')]",KNN_euclidean,26.8
"[('upper', 'zernike'), ('lower', 'legendre')]",KNN_manhattam,32.99
"[('upper', 'zernike'), ('lower', 'chebyshev')]",KNN_manhattam,32.47
"[('upper', 'legendre'), ('upper', 'chebyshev')]",KNN_manhattam,42.27
"[('upper', 'legendre'), ('lower', 'spheric')]",KNN_euclidean,36.08
"[('upper', 'legendre'), ('lower', 'hututu')]",KNN_manhattam,42.78
"[('upper', 'legendre'), ('lower', 'hu1980')]",KNN_manhattam,39.69
"[('upper', 'legendre'), ('lower', 'husiq')]",KNN_euclidean,41.75
"[('upper', 'legendre'), ('lower', 'zernike')]",KNN_euclidean,37.11
"[('upper', 'legendre'), ('lower', 'legendre')]",KNN_manhattam,41.75
"[('upper', 'legendre'), ('lower', 'chebyshev')]",KNN_manhattam,46.39
"[('upper', 'chebyshev'), ('lower', 'spheric')]",KNN_manhattam,42.27
"[('upper', 'chebyshev'), ('lower', 'hututu')]",KNN_manhattam,47.94
"[('upper', 'chebyshev'), ('lower', 'hu1980')]",KNN_manhattam,45.88
"[('upper', 'chebyshev'), ('lower', 'husiq')]",KNN_manhattam,47.42
"[('upper', 'chebyshev'), ('lower', 'zernike')]",KNN_euclidean,40.72
"[('upper', 'chebyshev'), ('lower', 'legendre')]",KNN_manhattam,47.42
"[('upper', 'chebyshev'), ('lower', 'chebyshev')]",KNN_manhattam,51.55
"[('lower', 'spheric'), ('lower', 'hututu')]",KNN_euclidean,20.62
"[('lower', 'spheric'), ('lower', 'hu1980')]",KNN_euclidean,15.46
"[('lower', 'spheric'), ('lower', 'husiq')]",KNN_euclidean,18.04
"[('lower', 'spheric'), ('lower', 'zernike')]",KNN_euclidean,26.29
"[('lower', 'spheric'), ('lower', 'legendre')]",KNN_euclidean,22.68
"[('lower', 'spheric'), ('lower', 'chebyshev')]",KNN_euclidean,22.68
"[('lower', 'hututu'), ('lower', 'hu1980')]",KNN_manhattam,18.56
"[('lower', 'hututu'), ('lower', 'husiq')]",KNN_manhattam,20.1
"[('lower', 'hututu'), ('lower', 'zernike')]",KNN_euclidean,23.71
"[('lower', 'hututu'), ('lower', 'legendre')]",KNN_euclidean,30.93
"[('lower', 'hututu'), ('lower', 'chebyshev')]",KNN_euclidean,32.99
"[('lower', 'hu1980'), ('lower', 'husiq')]",KNN_euclidean,20.62
"[('lower', 'hu1980'), ('lower', 'zernike')]",KNN_euclidean,21.13
"[('lower', 'hu1980'), ('lower', 'legendre')]",KNN_euclidean,24.74
"[('lower', 'hu1980'), ('lower', 'chebyshev')]",KNN_euclidean,29.38
"[('lower', 'husiq'), ('lower', 'zernike')]",KNN_euclidean,22.16
"[('lower', 'husiq'), ('lower', 'legendre')]",KNN_euclidean,24.74
"[('lower', 'husiq'), ('lower', 'chebyshev')]",KNN_euclidean,32.47
"[('lower', 'zernike'), ('lower', 'legendre')]",KNN_euclidean,28.87
"[('lower', 'zernike'), ('lower', 'chebyshev')]",KNN_euclidean,26.8
"[('lower', 'legendre'), ('lower', 'chebyshev')]",KNN_euclidean,29.9
